approveDate,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,parentID,parentUserDisplayName,permID,picURL,recommendations,recommendedFlag,replyCount,reportAbuseFlag,sharing,status,timespeople,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL,inReplyTo,articleID,sectionName,newDesk,articleWordCount,printPage,typeOfMaterial
1493652729,"One negative note I cannot escape is that the Democratic Party's existence was more in Obama's - and the Clinton's - hands than they seemed to exhibit. And ultimately I find it hard not to blame the Trump Presidency squarely on their shoulders. They could have and should have operated in ways that avoided this state we are now in.<br/><br/>Thus, I do not feel that Obama should feel great about accepting large sums of money for having been our president for the last 2 terms.<br/><br/>Do I wish he could have run for a 3rd term? Absolutely. Do I think he was the most presidential of presidents perhaps since Jimmy Carter? Absolutely. There was hope, and he fought against a tyranny of obstruction in people like Mitch McConnell and the rest.<br/><br/>But he dropped the baton. He should pause to pick it up. Perhaps he will be giving lots of that money to those in real need.<br/><br/>That would be good, but we need to hear about it.<br/><br/>2020 has great potential for the Planet and our country. And talk about slogans ""2020 Foresight"" and more. MMXX.<br/><br/>Please help us Obama. We need you now more than ever. Don't just get rich from your days in office.",22329042,22329042,<br/>,comment,1493651575,1,False,0,,22329042,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,,0,,0,approved,1,0,1493652729,john,33857961,wyoming,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652728,"People become the people they surround themselves with.  Obama has spent the past 100 days with billionaires and A+ list celebrities.  It's good for his foundation, sure, but it also say something about who he is.   ",22329250,22329250,<br/>,comment,1493652108,1,False,0,,22329250,https://graphics8.nytimes.com/images/apps/timespeople/none.png,3,,1,,0,approved,1,0,1493652728,Dr. Warren,66624265,Shanghai,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652727,"Commenters saying Trump is worse miss the point. The comparison not between Obama and the current vulgarian in the WH. It's between a man's deeds and his proclaimed principles. <br/><br/>And not just any man. A Democratic ex-president who, whether he now just wants to skydive and golf, is still the tallest man in the party. The one, now that Hillary is dead and buried, Americans see as the exemplar of Democratic values.",22329188,22329188,<br/>,comment,1493651957,1,False,0,,22329188,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,,0,,0,approved,1,0,1493652727,ExpatSam,67252141,Thailand,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652726,"Every time I heard about the whereabouts or doings of the Obamas, I am reminded of that famous Dr. Seuss book, ""Marvin K. Mooney, Will You Please Go Now?""<br/>You've done enough damage. Just go.",22329251,22329251,<br/>,comment,1493652108,1,False,0,,22329251,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,,0,,0,approved,1,0,1493652726,MGreenberg,70699716,"Englewood, NJ",,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652726,I don't care if someone paid him a lot of money to speak. They are not buying influence. And I didn't care if Hillary Clinton got paid a lot of money to speak. This is a non-issue.,22329106,22329106,<br/>,comment,1493651758,1,False,0,,22329106,https://graphics8.nytimes.com/images/apps/timespeople/none.png,3,,0,,0,approved,1,0,1493652726,Jeffrey,55195896,California,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652725,"Well with this, we know Michelle isn't going to be running for President. ",22329201,22329201,<br/>,comment,1493651985,1,False,0,,22329201,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,1,approved,1,0,1493652725,d,49742044,nj,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652725,"President Obama will never run for office again, so there is no equivalency to Hillary Clinton. Do you know that he pocketed this money for himself and family, or did he use it to invest in his foundation? It seems to me the Editorial Board has lost its priorities here. <br/><br/>We have a President who has brought family members and wealthy patrons to serve in his administration. We have a President who is, week-in-and-week-out, enriching his business by traveling to his own property, where he has now increased its membership fees. We have a President who invites his daughter to sit next to Xi of China and voila...new Chinese Trademarks for the daughter. Come on ladies and gentleman of the Editorial Board, keep your head in the game as to what is vitally important. This issue is so far down the list of priorities of Americans that you make yourselves look quite silly.",22329066,22329066,<br/>,comment,1493651648,1,False,0,,22329066,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493652725,Bryan,78544937,Washington,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652724,"It don't look good. Money from Wall Street sunk Hillary Clinton. In today's Times we have a story about Joe Biden and how the Dems need to address their working class former base. Obama taking in $400,000 from Wall Street don't help. And where's does his greed stop? Obama and his wife are pulling in 65 million in book deals. The family is worth several hundred million. Pittance in Trumpian terms but still in 1% range. Obama talks well but producing good results is often beyond his ken .",22329239,22329239,<br/>,comment,1493652080,1,False,0,,22329239,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/6533/444/cropped-6533444.jpg?0.8747145330999047,0,,0,,1,approved,1,0,1493652755,Haitch76,6533444,Watertown,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652611,"I am blown away to learn this information as I am blown away to read all these comments from readers who accept this ill-advised habit. How can Obama still be an undisputable voice if he accepts money from people with very specific interest? To remain above the fray, his only option is to give this money to charities. I was expecting Obama to be different. I was hoping he would set new standard. I am very disappointed. This is a question of principles and values. If they are not respected, everything goes away.",22329199,22329199,<br/>,comment,1493651979,1,True,0,,22329199,https://graphics8.nytimes.com/images/apps/timespeople/none.png,243,,8,,0,approved,1,0,1493652612,Antoine,78639943,"Bellevue,wa",,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652521,"I liked President Obama and I am not likely to forget the financial chaos that he inherited when he was elected president. He led a good and thoughtful turnaround of the economy and I gave him a solid B for his eight-year performance.<br/><br/>But ""tone deaf"" are the two words that say it best.  This applies to readers jumping to Obama's defense; you must have skipped over the part about 65 million dollar book deal. Like Bill and Hillary Clinton, the Obamas are from modest means but now on the road to establishing a family legacy of wealth. (The Clinton's net worth estimated at 50-60 million). And both families are now heavily subsidized by nice government pensions, free health care, travel and security details. I suspect the Obama's have an even higher potential to amass family wealth.<br/><br/>There is an old adage that sits in the back of our collective consciousness that drives this conversation about paid speeches; He who pays the piper calls the tune.  <br/><br/>To be fair to the Obamas, that is more of a cautionary instructive for politicians who are running for office and might be painted as listening to (bribed by) their corporate donors. But after our national conversation about Hillary's speeches, Obama must just not care about how this news would play out.  And that lack of caring is what his supporters find hurtful... and what his detractors will find helpful...",22329331,22329331,<br/>,comment,1493652360,1,True,0,,22329331,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/7377/8536/cropped-73778536.jpg,229,,8,,0,approved,1,0,1493652521,"Bill Cullen, Writer",73778536,Portland OR,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652384,"Though President Obama delivered all sorts of liberal religious symbolism during his two terms, such as national monuments, he was essentially a President of big business. His cabinet had a well oiled pipeline to Wall Street. He made few waves to both those who gutted the U.S. economy, and most importantly, his Justice Department's Anti Trust Division stood mute while a toxic consolidation took place in key industries. He is simply going to speak to his friends. Leave him alone.",22328721,22328721,<br/>,comment,1493650655,1,False,0,,22328721,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/1051/26/cropped-105126.jpg?1420012750737530436,5,,0,,1,approved,1,0,1493652384,gary misch,105126,"syria, virginia",,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652383,"The corruption of special interest money in politics has given us a government beholden to the wealthy, lowered their tax rates, done away with regulations on banks and big business, etc., while a partisan SCOTUS did away with limits on campaign donations, voter protections, etc., all of which directly and deliberately led to an enormous income inequality; which the current administration is working rapidly to increase and make more intractable, while doing away with many of the remaining protections and opportunities that benefit the rest of us.<br/><br/>This is the reality that the majority of American voters allowed to happen over the course of the last 35 years, and will require enormous effort and resources to reverse. Obama tried to do what he could, but the Republicans, and those who voted for them, greatly limited what he could accomplish.<br/><br/>In light of the above, unlike those in office who abuse their positions of power and trust, Obama should not be criticized for whatever he is able to earn from speeches and book contracts, etc., especially if it will better allow him to devote his time and energies to continue the fight he began as president.",22328697,22328697,<br/>,comment,1493650600,1,False,0,,22328697,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493652383,ELB,6652479,"New York, NY",,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652381,"C'mon.<br/><br/>I wouldn't have expected any less.  He's a former president and people want to know what he has to say.<br/><br/>I do find it slightly odd that after his term in office ended he went and spent vaca time in ritzy places on the dime of very wealthy Americans who he'd gotten to know during his time as president.<br/><br/>Me?  I would have wanted some simple piece and quiet.  But maybe this is part of the plan.  To continue to mine the money of his upper end donors to try and achieve his post presidential aims, whatever they are.",22328818,22328818,<br/>,comment,1493650936,1,False,0,,22328818,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/4917/66/cropped-491766.jpg?0.12787228473462164,0,,1,,0,approved,1,0,1493652381,Adirondax,491766,Southern Ontario,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
